Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Boarding Area,Passenger Count,Year,Month
201310,57,1,7,1,3,0,10042,2013,9
201310,18,0,0,0,0,2,19265,2013,9
201310,18,0,0,0,0,2,19098,2013,9
201310,19,0,0,1,3,0,8230,2013,9
201310,19,0,0,1,3,0,8466,2013,9
201310,20,0,0,1,0,1,4714,2013,9
201310,20,0,0,1,0,1,5291,2013,9
201310,23,1,2,1,3,0,4880,2013,9
201310,23,1,2,1,3,0,4616,2013,9
201310,50,0,0,0,3,0,46311,2013,9
201310,50,0,0,0,3,0,46468,2013,9
201310,24,1,3,1,3,0,10862,2013,9
201310,24,1,3,1,3,0,10378,2013,9
201310,25,1,2,1,3,0,6221,2013,9
201310,25,1,2,1,3,0,6663,2013,9
201310,65,1,8,1,3,0,2399,2013,9
201310,65,1,8,1,3,0,2902,2013,9
201310,26,1,3,1,3,6,23387,2013,9
201310,26,1,3,1,3,6,22429,2013,9
201310,31,1,2,1,3,0,8358,2013,9
201310,31,1,2,1,3,0,9524,2013,9
201310,61,0,0,1,0,1,36,2013,9
201310,69,1,3,1,3,6,6232,2013,9
201310,69,1,3,1,3,6,5999,2013,9
201310,62,0,0,0,3,0,75,2013,9
201310,62,0,0,0,3,0,75,2013,9
201310,32,1,2,1,3,6,13183,2013,9
201310,32,1,2,1,3,6,16089,2013,9
201310,33,0,0,1,0,1,93418,2013,9
201310,33,0,0,1,0,1,90355,2013,9
201310,33,0,0,1,0,2,50,2013,9
201310,33,0,0,1,0,2,48,2013,9
201310,33,0,0,1,2,5,49494,2013,9
201310,33,0,0,1,2,5,50244,2013,9
201310,33,1,1,1,3,6,2402,2013,9
201310,33,1,1,1,0,1,1451,2013,9
201310,33,1,1,1,0,1,3700,2013,9
201310,33,1,1,1,2,5,9318,2013,9
201310,33,1,1,1,2,5,8862,2013,9
201310,52,0,0,0,0,1,132537,2013,9
201310,52,0,0,0,0,1,131519,2013,9
201310,52,0,0,0,0,1,62,2013,9
201310,34,0,0,0,3,0,5369,2013,9
201310,34,0,0,0,3,0,5658,2013,9
201310,64,1,3,1,3,6,6550,2013,9
201310,64,1,3,1,3,6,6379,2013,9
201310,35,1,6,1,3,0,4056,2013,9
201310,35,1,6,1,3,0,4638,2013,9
201310,36,0,0,1,0,1,68869,2013,9
201310,36,0,0,1,0,1,69656,2013,9
201310,37,0,0,1,3,6,36255,2013,9
201310,37,0,0,1,3,6,43415,2013,9
201310,37,0,0,1,2,5,573619,2013,9
201310,37,0,0,1,2,5,558030,2013,9
201310,37,0,0,1,2,5,15589,2013,9
201310,37,1,2,1,3,6,58222,2013,9
201310,37,1,2,1,3,6,64753,2013,9
201310,37,1,4,1,3,6,7201,2013,9
201310,37,1,4,1,3,6,10147,2013,9
201310,37,1,1,1,2,5,11459,2013,9
201310,37,1,1,1,2,5,10330,2013,9
201310,37,1,3,1,3,6,42346,2013,9
201310,37,1,3,1,3,6,36840,2013,9
201310,37,1,5,1,3,6,16349,2013,9
201310,37,1,5,1,3,6,18011,2013,9
201310,53,0,0,0,1,3,159491,2013,9
201407,2,1,2,1,3,6,6916,2014,6
201310,53,0,0,0,1,3,162983,2013,9
201310,53,1,5,0,3,0,3524,2013,9
201310,53,1,5,0,1,3,3115,2013,9
201310,39,1,3,1,3,0,10860,2013,9
201310,39,1,3,1,3,0,11038,2013,9
201310,40,1,1,1,3,0,5874,2013,9
201310,40,1,1,1,3,0,5648,2013,9
201311,49,1,5,1,3,0,6003,2013,10
201311,49,1,5,1,3,0,6865,2013,10
201311,1,1,1,1,3,0,5406,2013,10
201311,1,1,1,1,3,0,5457,2013,10
201311,1,1,1,1,3,6,15386,2013,10
201311,1,1,1,1,3,6,15532,2013,10
201311,2,1,2,1,3,6,7814,2013,10
201311,2,1,2,1,3,6,7811,2013,10
201311,3,1,3,1,3,0,7170,2013,10
201311,3,1,3,1,3,0,7664,2013,10
201311,4,1,4,1,3,6,8458,2013,10
201311,4,1,4,1,3,6,8820,2013,10
201311,5,0,0,0,0,1,3924,2013,10
201311,5,0,0,0,0,1,3995,2013,10
201311,6,0,0,1,3,0,95,2013,10
201311,6,0,0,1,3,0,3334,2013,10
201311,6,0,0,1,0,1,39105,2013,10
201311,6,0,0,1,0,1,38033,2013,10
201311,6,1,5,1,3,0,7279,2013,10
201311,6,1,5,1,0,1,7710,2013,10
201311,7,1,2,1,3,6,6244,2013,10
201311,7,1,2,1,3,6,6209,2013,10
201311,8,0,0,1,1,3,115533,2013,10
201311,8,0,0,1,1,3,118110,2013,10
201311,10,1,2,1,3,0,5586,2013,10
201311,10,1,2,1,3,0,5620,2013,10
201311,13,1,3,1,3,0,15264,2013,10
201311,13,1,3,1,3,0,16324,2013,10
201311,14,1,2,1,3,0,17463,2013,10
201311,14,1,2,1,3,0,17635,2013,10
201311,15,1,2,1,3,0,8505,2013,10
201311,15,1,2,1,3,0,10142,2013,10
201311,68,1,2,1,3,0,5565,2013,10
201311,68,1,2,1,3,0,4715,2013,10
201311,71,0,0,1,0,2,26033,2013,10
201311,71,0,0,1,0,2,27577,2013,10
201311,16,0,0,1,0,2,98528,2013,10
201311,16,0,0,1,0,2,100215,2013,10
201311,16,1,2,1,3,0,3657,2013,10
201311,16,1,2,1,3,0,3702,2013,10
201311,17,1,2,1,3,6,12649,2013,10
201311,17,1,2,1,3,6,13688,2013,10
201311,57,1,7,1,3,0,8770,2013,10
201311,57,1,7,1,3,0,10115,2013,10
201311,18,0,0,0,0,2,15195,2013,10
201311,18,0,0,0,0,2,14959,2013,10
201311,19,0,0,1,3,0,7829,2013,10
201311,19,0,0,1,3,0,7677,2013,10
201311,20,0,0,1,0,1,4722,2013,10
201311,20,0,0,1,0,1,5128,2013,10
201311,23,1,2,1,3,0,3993,2013,10
201311,23,1,2,1,3,0,4316,2013,10
201311,50,0,0,0,3,0,40669,2013,10
201311,50,0,0,0,3,0,41604,2013,10
201311,24,1,3,1,3,0,6089,2013,10
201311,24,1,3,1,3,0,6012,2013,10
201311,25,1,2,1,3,0,5390,2013,10
201311,25,1,2,1,3,0,5927,2013,10
201311,65,1,8,1,3,0,2299,2013,10
201311,65,1,8,1,3,0,2689,2013,10
201311,26,1,3,1,3,6,16600,2013,10
201311,26,1,3,1,3,6,16850,2013,10
201311,31,1,2,1,3,0,8765,2013,10
201311,31,1,2,1,3,0,9342,2013,10
201311,61,0,0,1,0,1,67,2013,10
201311,61,0,0,1,0,1,80,2013,10
201311,69,1,3,1,3,6,3905,2013,10
201311,69,1,3,1,3,6,5106,2013,10
201311,32,1,2,1,3,6,13958,2013,10
201311,32,1,2,1,3,6,14211,2013,10
201311,33,0,0,1,0,1,84768,2013,10
201311,33,0,0,1,0,1,84157,2013,10
201311,33,0,0,1,2,5,46340,2013,10
201311,33,0,0,1,2,5,46811,2013,10
201311,33,1,1,1,3,6,1501,2013,10
201311,33,1,1,1,0,1,1278,2013,10
201311,33,1,1,1,0,1,2756,2013,10
201311,33,1,1,1,2,5,8636,2013,10
201311,33,1,1,1,2,5,8994,2013,10
201311,52,0,0,0,0,1,125368,2013,10
201311,52,0,0,0,0,1,127970,2013,10
201311,52,0,0,0,0,1,29,2013,10
201311,34,0,0,0,3,0,4484,2013,10
201311,34,0,0,0,3,0,5023,2013,10
201311,64,1,3,1,3,6,5541,2013,10
201311,64,1,3,1,3,6,5512,2013,10
201311,35,1,6,1,3,0,4647,2013,10
201311,35,1,6,1,3,0,5304,2013,10
201311,36,0,0,1,0,1,61604,2013,10
201311,36,0,0,1,0,1,63206,2013,10
201311,37,0,0,1,3,6,38166,2013,10
201311,37,0,0,1,3,6,41758,2013,10
201311,37,0,0,1,2,5,506882,2013,10
201311,37,0,0,1,2,5,522199,2013,10
201311,37,0,0,1,2,5,3575,2013,10
201311,37,1,2,1,3,6,57385,2013,10
201311,37,1,2,1,3,6,56815,2013,10
201311,37,1,4,1,3,6,8701,2013,10
201311,37,1,4,1,3,6,8666,2013,10
201311,37,1,1,1,2,5,8419,2013,10
201311,37,1,1,1,2,5,7457,2013,10
201311,37,1,3,1,3,6,18612,2013,10
201311,37,1,3,1,3,6,19005,2013,10
201311,37,1,5,1,3,6,17432,2013,10
201311,37,1,5,1,3,6,19239,2013,10
201311,53,0,0,0,1,3,140146,2013,10
201311,53,0,0,0,1,3,145429,2013,10
201311,53,1,5,0,3,0,4126,2013,10
201311,53,1,5,0,1,3,3887,2013,10
201311,39,1,3,1,3,0,8487,2013,10
201311,39,1,3,1,3,0,9471,2013,10
201312,49,1,5,1,3,0,9747,2013,11
201312,49,1,5,1,3,0,12043,2013,11
201312,1,1,1,1,3,0,5970,2013,11
201312,1,1,1,1,3,0,5706,2013,11
201312,1,1,1,1,3,6,16992,2013,11
201312,1,1,1,1,3,6,16242,2013,11
201312,2,1,2,1,3,6,7991,2013,11
201312,2,1,2,1,3,6,8179,2013,11
201312,3,1,3,1,3,0,8585,2013,11
201312,3,1,3,1,3,0,8838,2013,11
201312,4,1,4,1,3,6,9678,2013,11
201312,4,1,4,1,3,6,9746,2013,11
201312,5,0,0,0,0,1,3884,2013,11
201312,5,0,0,0,0,1,3905,2013,11
201312,6,0,0,1,3,0,516,2013,11
201312,6,0,0,1,3,0,3551,2013,11
201312,6,0,0,1,0,1,42768,2013,11
201312,6,0,0,1,0,1,42915,2013,11
201312,6,1,5,1,3,0,6963,2013,11
201312,6,1,5,1,0,1,7482,2013,11
201312,7,1,2,1,3,6,6429,2013,11
201312,7,1,2,1,3,6,6736,2013,11
201312,8,0,0,1,1,3,125210,2013,11
201312,8,0,0,1,1,3,125493,2013,11
201312,10,1,2,1,3,0,6766,2013,11
201312,10,1,2,1,3,0,7379,2013,11
201312,13,1,3,1,3,0,16320,2013,11
201312,13,1,3,1,3,0,16511,2013,11
201312,14,1,2,1,3,0,17414,2013,11
201312,14,1,2,1,3,0,18744,2013,11
201312,15,1,2,1,3,0,9498,2013,11
201312,15,1,2,1,3,0,10666,2013,11
201312,68,1,2,1,3,0,5543,2013,11
201312,68,1,2,1,3,0,4814,2013,11
201312,71,0,0,1,0,2,27144,2013,11
201312,71,0,0,1,0,2,29195,2013,11
201312,16,0,0,1,0,2,110375,2013,11
201312,16,0,0,1,0,2,107556,2013,11
201312,16,1,2,1,3,0,4471,2013,11
201312,16,1,2,1,3,0,4443,2013,11
201312,17,1,2,1,3,6,13817,2013,11
201312,17,1,2,1,3,6,15182,2013,11
201312,57,1,7,1,3,0,10394,2013,11
201312,57,1,7,1,3,0,10031,2013,11
201312,18,0,0,0,0,2,14299,2013,11
201312,18,0,0,0,0,2,14378,2013,11
201312,19,0,0,1,3,0,8631,2013,11
201312,19,0,0,1,3,0,8846,2013,11
201312,20,0,0,1,0,1,5482,2013,11
201312,20,0,0,1,0,1,5525,2013,11
201312,23,1,2,1,3,0,4291,2013,11
201312,23,1,2,1,3,0,4514,2013,11
201312,50,0,0,0,3,0,46125,2013,11
201312,50,0,0,0,3,0,47125,2013,11
201312,24,1,3,1,3,0,6824,2013,11
201312,24,1,3,1,3,0,6256,2013,11
201312,25,1,2,1,3,0,5947,2013,11
201312,25,1,2,1,3,0,6330,2013,11
201312,65,1,8,1,3,0,2334,2013,11
201312,65,1,8,1,3,0,2668,2013,11
201312,26,1,3,1,3,6,16132,2013,11
201312,26,1,3,1,3,6,16132,2013,11
201312,31,1,2,1,3,0,9053,2013,11
201312,31,1,2,1,3,0,11627,2013,11
201312,69,1,3,1,3,6,4371,2013,11
201312,69,1,3,1,3,6,4043,2013,11
201312,32,1,2,1,3,6,14995,2013,11
201312,32,1,2,1,3,6,15555,2013,11
201312,33,0,0,1,0,1,92669,2013,11
201312,33,0,0,1,0,1,92916,2013,11
201312,33,0,0,1,2,5,53430,2013,11
201312,33,0,0,1,2,5,55533,2013,11
201312,33,1,1,1,3,6,1950,2013,11
201312,33,1,1,1,0,1,1447,2013,11
201312,33,1,1,1,0,1,3287,2013,11
201312,33,1,1,1,2,5,8566,2013,11
201312,33,1,1,1,2,5,7897,2013,11
201312,52,0,0,0,0,1,139293,2013,11
201312,52,0,0,0,0,1,143448,2013,11
201312,52,0,0,0,0,1,27,2013,11
201312,34,0,0,0,3,0,6845,2013,11
201312,34,0,0,0,3,0,7012,2013,11
201312,64,1,3,1,3,6,5953,2013,11
201312,64,1,3,1,3,6,5812,2013,11
201312,66,0,0,1,3,0,214,2013,11
201312,66,0,0,1,3,0,216,2013,11
201312,35,1,6,1,3,0,4978,2013,11
201312,35,1,6,1,3,0,5497,2013,11
201312,36,0,0,1,0,1,72652,2013,11
201312,36,0,0,1,0,1,70738,2013,11
201312,37,0,0,1,3,6,44192,2013,11
201312,37,0,0,1,3,6,42460,2013,11
201312,37,0,0,1,2,5,553433,2013,11
201312,37,0,0,1,2,5,556208,2013,11
201312,37,0,0,1,2,5,4265,2013,11
201312,37,1,2,1,3,6,62328,2013,11
201312,37,1,2,1,3,6,65576,2013,11
201312,37,1,4,1,3,6,10829,2013,11
201312,37,1,4,1,3,6,9714,2013,11
201312,37,1,1,1,2,5,10484,2013,11
201312,37,1,1,1,2,5,9620,2013,11
201312,37,1,3,1,3,6,20649,2013,11
201312,37,1,3,1,3,6,19667,2013,11
201312,37,1,5,1,3,6,21376,2013,11
201312,37,1,5,1,3,6,23909,2013,11
201312,53,0,0,0,1,3,163240,2013,11
201312,53,0,0,0,1,3,165620,2013,11
201312,53,1,5,0,3,0,4561,2013,11
201312,53,1,5,0,1,3,3518,2013,11
201312,39,1,3,1,3,0,9830,2013,11
201507,2,1,2,1,3,6,7163,2015,6
201312,39,1,3,1,3,0,9810,2013,11
201401,49,1,5,1,3,0,12079,2014,0
201401,49,1,5,1,3,0,10344,2014,0
201401,1,1,1,1,3,0,5668,2014,0
201401,1,1,1,1,3,0,5106,2014,0
201401,1,1,1,1,3,6,16133,2014,0
201401,1,1,1,1,3,6,14533,2014,0
201401,2,1,2,1,3,6,9318,2014,0
201401,2,1,2,1,3,6,8642,2014,0
201401,3,1,3,1,3,0,8199,2014,0
201401,3,1,3,1,3,0,7306,2014,0
201401,4,1,4,1,3,6,10015,2014,0
201401,4,1,4,1,3,6,10841,2014,0
201401,5,0,0,0,0,1,3236,2014,0
201401,5,0,0,0,0,1,3472,2014,0
201401,6,0,0,1,3,0,1049,2014,0
201401,6,0,0,1,3,0,3183,2014,0
201401,6,0,0,1,0,1,37358,2014,0
201401,6,0,0,1,0,1,33685,2014,0
201401,6,1,5,1,3,0,7291,2014,0
201401,6,1,5,1,0,1,6498,2014,0
201401,7,1,2,1,3,6,7165,2014,0
201401,7,1,2,1,3,6,6811,2014,0
201401,8,0,0,1,1,3,116692,2014,0
201401,8,0,0,1,1,3,110731,2014,0
201401,10,1,2,1,3,0,8507,2014,0
201401,10,1,2,1,3,0,7081,2014,0
201401,13,1,3,1,3,0,17967,2014,0
201401,13,1,3,1,3,0,15899,2014,0
201401,14,1,2,1,3,0,19968,2014,0
201401,14,1,2,1,3,0,16381,2014,0
201401,15,1,2,1,3,0,10878,2014,0
201401,15,1,2,1,3,0,11248,2014,0
201401,68,1,2,1,3,0,6407,2014,0
201401,68,1,2,1,3,0,4656,2014,0
201401,71,0,0,1,0,2,27506,2014,0
201401,71,0,0,1,0,2,25377,2014,0
201401,16,0,0,1,0,2,90441,2014,0
201401,16,0,0,1,0,2,86480,2014,0
201401,16,1,2,1,3,0,4417,2014,0
201401,16,1,2,1,3,0,3615,2014,0
201401,17,1,2,1,3,6,15735,2014,0
201401,17,1,2,1,3,6,15209,2014,0
201401,57,1,7,1,3,0,10688,2014,0
201401,57,1,7,1,3,0,9743,2014,0
201401,18,0,0,0,0,2,13887,2014,0
201401,18,0,0,0,0,2,13118,2014,0
201401,19,0,0,1,3,0,8709,2014,0
201401,19,0,0,1,3,0,7993,2014,0
201401,20,0,0,1,0,1,5143,2014,0
201401,20,0,0,1,0,1,5529,2014,0
201401,23,1,2,1,3,0,5281,2014,0
201401,23,1,2,1,3,0,4219,2014,0
201401,50,0,0,0,3,0,38491,2014,0
201401,50,0,0,0,3,0,38495,2014,0
201401,24,1,3,1,3,0,5776,2014,0
201401,24,1,3,1,3,0,5244,2014,0
201401,25,1,2,1,3,0,7034,2014,0
201401,25,1,2,1,3,0,6194,2014,0
201401,65,1,8,1,3,0,2821,2014,0
201401,65,1,8,1,3,0,2598,2014,0
201401,26,1,3,1,3,6,17684,2014,0
201401,26,1,3,1,3,6,16885,2014,0
201401,31,1,2,1,3,0,12161,2014,0
201401,31,1,2,1,3,0,11843,2014,0
201401,69,1,3,1,3,6,4269,2014,0
201401,69,1,3,1,3,6,4124,2014,0
201401,32,1,2,1,3,6,16020,2014,0
201401,32,1,2,1,3,6,15382,2014,0
201401,33,0,0,1,0,1,93378,2014,0
201401,33,0,0,1,0,1,90162,2014,0
201401,33,0,0,1,0,2,1817,2014,0
201401,33,0,0,1,0,2,1800,2014,0
201401,33,0,0,1,2,5,49461,2014,0
201401,33,0,0,1,2,5,47594,2014,0
201401,33,1,1,1,3,6,1178,2014,0
201401,33,1,1,1,0,1,1280,2014,0
201401,33,1,1,1,0,1,2371,2014,0
201401,33,1,1,1,2,5,7827,2014,0
201401,33,1,1,1,2,5,7090,2014,0
201401,52,0,0,0,0,1,119065,2014,0
201401,52,0,0,0,0,1,110911,2014,0
201401,52,0,0,0,0,1,64,2014,0
201401,34,0,0,0,3,0,3156,2014,0
201401,34,0,0,0,3,0,2815,2014,0
201401,64,1,3,1,3,6,5501,2014,0
201401,35,1,6,1,3,0,5791,2014,0
201401,35,1,6,1,3,0,5517,2014,0
201401,36,0,0,1,0,1,64876,2014,0
201401,36,0,0,1,0,1,63054,2014,0
201401,37,0,0,1,3,6,36911,2014,0
201401,37,0,0,1,3,6,35155,2014,0
201401,37,0,0,1,2,4,19100,2014,0
201401,37,0,0,1,2,4,18600,2014,0
201401,37,0,0,1,2,5,482915,2014,0
201401,37,0,0,1,2,5,473688,2014,0
201401,37,0,0,1,2,5,5447,2014,0
201401,37,1,2,1,3,6,65540,2014,0
201401,37,1,2,1,3,6,59075,2014,0
201401,37,1,4,1,3,6,8808,2014,0
201401,37,1,4,1,3,6,10593,2014,0
201401,37,1,1,1,2,5,11778,2014,0
201401,37,1,1,1,2,5,10335,2014,0
201401,37,1,3,1,3,6,20155,2014,0
201401,37,1,3,1,3,6,18453,2014,0
201401,37,1,5,1,3,6,20135,2014,0
201401,37,1,5,1,3,6,18152,2014,0
201401,53,0,0,0,1,3,140506,2014,0
201401,53,0,0,0,1,3,134426,2014,0
201401,53,1,5,0,3,0,3839,2014,0
201401,53,1,5,0,1,3,3000,2014,0
201401,39,1,3,1,3,0,9793,2014,0
201401,39,1,3,1,3,0,9055,2014,0
201402,49,1,5,1,3,0,7786,2014,1
201402,49,1,5,1,3,0,7854,2014,1
201402,1,1,1,1,3,0,5109,2014,1
201402,1,1,1,1,3,0,4915,2014,1
201402,1,1,1,1,3,6,15326,2014,1
201402,1,1,1,1,3,6,14742,2014,1
201402,2,1,2,1,3,6,7196,2014,1
201402,2,1,2,1,3,6,7861,2014,1
201402,3,1,3,1,3,0,6999,2014,1
201402,3,1,3,1,3,0,6764,2014,1
201402,4,1,4,1,3,6,8505,2014,1
201402,4,1,4,1,3,6,9284,2014,1
201402,5,0,0,0,0,1,2691,2014,1
201402,5,0,0,0,0,1,2825,2014,1
201402,6,0,0,1,3,0,2019,2014,1
201402,6,0,0,1,3,0,4389,2014,1
201402,6,0,0,1,0,1,33009,2014,1
201402,6,0,0,1,0,1,30502,2014,1
201402,6,1,5,1,3,0,5636,2014,1
201402,6,1,5,1,0,1,5881,2014,1
201402,7,1,2,1,3,6,5726,2014,1
201402,7,1,2,1,3,6,5519,2014,1
201402,8,0,0,1,1,3,103145,2014,1
201402,8,0,0,1,1,3,101874,2014,1
201402,10,1,2,1,3,0,6143,2014,1
201402,10,1,2,1,3,0,6485,2014,1
201402,13,1,3,1,3,0,15494,2014,1
201402,13,1,3,1,3,0,14354,2014,1
201402,14,1,2,1,3,0,15398,2014,1
201402,14,1,2,1,3,0,15901,2014,1
201402,15,1,2,1,3,0,8923,2014,1
201402,15,1,2,1,3,0,9245,2014,1
201402,68,1,2,1,3,0,4970,2014,1
201402,68,1,2,1,3,0,4774,2014,1
201402,71,0,0,1,0,2,25550,2014,1
201402,71,0,0,1,0,2,25888,2014,1
201402,16,0,0,1,0,2,84511,2014,1
201402,16,0,0,1,0,2,81168,2014,1
201402,16,1,2,1,3,0,3770,2014,1
201402,16,1,2,1,3,0,3620,2014,1
201402,17,1,2,1,3,6,12967,2014,1
201402,17,1,2,1,3,6,12687,2014,1
201402,57,1,7,1,3,0,9573,2014,1
201402,57,1,7,1,3,0,8886,2014,1
201402,18,0,0,0,0,2,13283,2014,1
201402,18,0,0,0,0,2,12829,2014,1
201402,19,0,0,1,3,0,7418,2014,1
201402,19,0,0,1,3,0,7204,2014,1
201402,20,0,0,1,0,1,4365,2014,1
201402,20,0,0,1,0,1,4569,2014,1
201402,23,1,2,1,3,0,4045,2014,1
201402,23,1,2,1,3,0,3689,2014,1
201402,50,0,0,0,3,0,35500,2014,1
201402,50,0,0,0,3,0,36066,2014,1
201402,24,1,3,1,3,0,5289,2014,1
201402,24,1,3,1,3,0,4695,2014,1
201402,25,1,2,1,3,0,5543,2014,1
201402,25,1,2,1,3,0,5446,2014,1
201402,65,1,8,1,3,0,2152,2014,1
201402,65,1,8,1,3,0,2612,2014,1
201402,26,1,3,1,3,6,14536,2014,1
201402,26,1,3,1,3,6,14006,2014,1
201402,31,1,2,1,3,0,11051,2014,1
201402,31,1,2,1,3,0,8778,2014,1
201402,61,0,0,1,0,1,47,2014,1
201402,61,0,0,1,0,1,52,2014,1
201402,69,1,3,1,3,6,4253,2014,1
201402,69,1,3,1,3,6,3507,2014,1
201402,32,1,2,1,3,6,11941,2014,1
201402,32,1,2,1,3,6,13281,2014,1
201402,33,0,0,1,0,1,78061,2014,1
201402,33,0,0,1,0,1,78941,2014,1
201402,33,0,0,1,0,2,851,2014,1
201402,33,0,0,1,0,2,917,2014,1
201402,33,0,0,1,2,5,42260,2014,1
201402,33,0,0,1,2,5,42443,2014,1
201402,33,1,1,1,3,6,1259,2014,1
201402,33,1,1,1,0,1,1304,2014,1
201402,33,1,1,1,0,1,2460,2014,1
201402,33,1,1,1,2,5,7342,2014,1
201402,33,1,1,1,2,5,7298,2014,1
201402,52,0,0,0,0,1,101212,2014,1
201402,52,0,0,0,0,1,101552,2014,1
201402,52,0,0,0,0,1,13,2014,1
201402,34,0,0,0,3,0,2090,2014,1
201402,34,0,0,0,3,0,2061,2014,1
201402,64,1,3,1,3,6,5590,2014,1
201402,64,1,3,1,3,6,4939,2014,1
201402,66,1,2,1,3,0,216,2014,1
201402,35,1,6,1,3,0,4809,2014,1
201402,35,1,6,1,3,0,4902,2014,1
201402,36,0,0,1,0,1,51793,2014,1
201402,36,0,0,1,0,1,51648,2014,1
201402,37,0,0,1,3,6,17409,2014,1
201402,37,0,0,1,3,6,19822,2014,1
201402,37,0,0,1,2,4,207768,2014,1
201402,37,0,0,1,2,4,213908,2014,1
201402,37,0,0,1,2,5,262959,2014,1
201402,37,0,0,1,2,5,246222,2014,1
201402,37,0,0,1,2,5,3428,2014,1
201402,37,1,2,1,3,6,48547,2014,1
201402,37,1,2,1,3,6,56308,2014,1
201402,37,1,4,1,3,6,7056,2014,1
201402,37,1,4,1,3,6,8645,2014,1
201402,37,1,1,1,2,5,12977,2014,1
201402,37,1,1,1,2,5,11981,2014,1
201402,37,1,3,1,3,6,16888,2014,1
201402,37,1,3,1,3,6,15640,2014,1
201402,37,1,5,1,3,6,19181,2014,1
201402,37,1,5,1,3,6,19380,2014,1
201402,53,0,0,0,1,3,131987,2014,1
201402,53,0,0,0,1,3,131355,2014,1
201402,53,1,5,0,3,0,3132,2014,1
201402,53,1,5,0,1,3,3256,2014,1
201402,39,1,3,1,3,0,7214,2014,1
201402,39,1,3,1,3,0,7360,2014,1
201403,49,1,5,1,3,0,8479,2014,2
201403,49,1,5,1,3,0,8513,2014,2
201403,1,1,1,1,3,0,5687,2014,2
201403,1,1,1,1,3,0,5947,2014,2
201403,1,1,1,1,3,6,17062,2014,2
201403,1,1,1,1,3,6,17839,2014,2
201403,2,1,2,1,3,6,7659,2014,2
201403,2,1,2,1,3,6,7971,2014,2
201403,3,1,3,1,3,0,8778,2014,2
201403,3,1,3,1,3,0,9154,2014,2
201403,4,1,4,1,3,6,10549,2014,2
201403,4,1,4,1,3,6,8552,2014,2
201403,5,0,0,0,0,1,3588,2014,2
201403,5,0,0,0,0,1,3729,2014,2
201403,6,0,0,1,3,0,2875,2014,2
201403,6,0,0,1,3,0,5759,2014,2
201403,6,0,0,1,0,1,42175,2014,2
201403,6,0,0,1,0,1,37219,2014,2
201403,6,1,5,1,3,0,5929,2014,2
201403,6,1,5,1,0,1,6251,2014,2
201403,7,1,2,1,3,6,6436,2014,2
201403,7,1,2,1,3,6,6513,2014,2
201403,8,0,0,1,1,3,120150,2014,2
201403,8,0,0,1,1,3,120768,2014,2
201403,10,1,2,1,3,0,7045,2014,2
201403,10,1,2,1,3,0,7020,2014,2
201403,13,1,3,1,3,0,17729,2014,2
201403,13,1,3,1,3,0,16168,2014,2
201403,14,1,2,1,3,0,18530,2014,2
201403,14,1,2,1,3,0,16983,2014,2
201403,15,1,2,1,3,0,10557,2014,2
201403,15,1,2,1,3,0,9937,2014,2
201403,68,1,2,1,3,0,5847,2014,2
201403,68,1,2,1,3,0,5078,2014,2
201403,71,0,0,1,0,2,35739,2014,2
201403,71,0,0,1,0,2,35898,2014,2
201403,16,0,0,1,0,2,110062,2014,2
201403,16,0,0,1,0,2,110922,2014,2
201403,16,1,2,1,3,0,4054,2014,2
201403,16,1,2,1,3,0,3346,2014,2
201403,17,1,2,1,3,6,14791,2014,2
201403,17,1,2,1,3,6,13276,2014,2
201403,57,1,7,1,3,0,10666,2014,2
201403,57,1,7,1,3,0,9232,2014,2
201403,18,0,0,0,0,2,15423,2014,2
201403,18,0,0,0,0,2,14882,2014,2
201403,19,0,0,1,3,0,8464,2014,2
201403,19,0,0,1,3,0,7965,2014,2
201403,20,0,0,1,0,1,5098,2014,2
201403,20,0,0,1,0,1,5491,2014,2
201403,23,1,2,1,3,0,4421,2014,2
201403,23,1,2,1,3,0,4559,2014,2
201403,50,0,0,0,3,0,44450,2014,2
201403,50,0,0,0,3,0,46734,2014,2
201403,24,1,3,1,3,0,7129,2014,2
201403,24,1,3,1,3,0,6797,2014,2
201403,25,1,2,1,3,0,5536,2014,2
201403,25,1,2,1,3,0,5286,2014,2
201403,65,1,8,1,3,0,2578,2014,2
201403,65,1,8,1,3,0,2886,2014,2
201403,26,1,3,1,3,6,18354,2014,2
201403,26,1,3,1,3,6,18257,2014,2
201403,31,1,2,1,3,0,11025,2014,2
201403,31,1,2,1,3,0,9319,2014,2
201403,69,1,3,1,3,6,5024,2014,2
201403,69,1,3,1,3,6,4890,2014,2
201403,32,1,2,1,3,6,13608,2014,2
201403,32,1,2,1,3,6,13411,2014,2
201403,33,0,0,1,0,1,102569,2014,2
201403,33,0,0,1,0,1,99885,2014,2
201403,33,0,0,1,0,2,268,2014,2
201403,33,0,0,1,0,2,243,2014,2
201403,33,0,0,1,2,5,53589,2014,2
201403,33,0,0,1,2,5,54811,2014,2
201403,33,1,1,1,3,6,1285,2014,2
201403,33,1,1,1,0,1,1422,2014,2
201403,33,1,1,1,0,1,2783,2014,2
201403,33,1,1,1,2,5,10212,2014,2
201403,33,1,1,1,2,5,10176,2014,2
201403,52,0,0,0,0,1,130260,2014,2
201403,52,0,0,0,0,1,128361,2014,2
201403,52,0,0,0,0,1,27,2014,2
